sample_id,v1_included,v2_included,v2_reason,remaining_requirements,financial_scope_flag
002418.SZ:2019,True,True,Annual financial/text inputs and registry-defined endpoint verified; full-cohort freeze pending.,,
002418.SZ:2020,False,False,preorigin_financial_industry_or_confirmed_baseline_ST,,
002418.SZ:2021,False,False,preorigin_financial_industry_or_confirmed_baseline_ST,,
002418.SZ:2022,True,True,Annual financial/text inputs and registry-defined endpoint verified; full-cohort freeze pending.,,
002418.SZ:2023,False,False,ST_history_label_and_input_certification_pending,historical_industry;annual_financial_certification,
002418.SZ:2024,True,True,Annual financial/text inputs and registry-defined endpoint verified; full-cohort freeze pending.,,
002418.SZ:2025,True,True,Annual financial/text inputs and registry-defined endpoint verified; full-cohort freeze pending.,,
002426.SZ:2017,False,False,ST_history_label_and_input_certification_pending,annual_financial_certification;annual_text_certification,
002426.SZ:2018,False,False,ST_history_label_and_input_certification_pending,annual_financial_certification;annual_text_certification,
002426.SZ:2019,False,False,ST_history_label_and_input_certification_pending,annual_financial_certification;annual_text_certification,
002426.SZ:2020,False,False,preorigin_financial_industry_or_confirmed_baseline_ST,,
002426.SZ:2021,False,False,preorigin_financial_industry_or_confirmed_baseline_ST,,
002426.SZ:2022,True,True,Annual financial/text inputs and registry-defined endpoint verified; full-cohort freeze pending.,,
002426.SZ:2023,False,True,2023 industry corroboration and admission checks passed; consolidated scope retained,,
002426.SZ:2024,True,True,Annual financial/text inputs and registry-defined endpoint verified; full-cohort freeze pending.,,
002426.SZ:2025,True,True,Annual financial/text inputs and registry-defined endpoint verified; full-cohort freeze pending.,,
002429.SZ:2017,True,True,Annual financial/text inputs and registry-defined endpoint verified; full-cohort freeze pending.,,
002429.SZ:2018,True,True,Annual financial/text inputs and registry-defined endpoint verified; full-cohort freeze pending.,,
002429.SZ:2019,True,True,Annual financial/text inputs and registry-defined endpoint verified; full-cohort freeze pending.,,
002429.SZ:2020,True,True,Annual financial/text inputs and registry-defined endpoint verified; full-cohort freeze pending.,,
002429.SZ:2021,False,False,ST_history_label_and_input_certification_pending,annual_financial_certification;annual_text_certification,
002429.SZ:2022,True,True,Annual financial/text inputs and registry-defined endpoint verified; full-cohort freeze pending.,,
002429.SZ:2023,False,True,2023 industry corroboration and admission checks passed; consolidated scope retained,,
002429.SZ:2024,True,True,Annual financial/text inputs and registry-defined endpoint verified; full-cohort freeze pending.,,
002429.SZ:2025,True,True,Annual financial/text inputs and registry-defined endpoint verified; full-cohort freeze pending.,,
002433.SZ:2017,True,True,Annual financial/text inputs and registry-defined endpoint verified; full-cohort freeze pending.,,
002433.SZ:2018,True,True,Annual financial/text inputs and registry-defined endpoint verified; full-cohort freeze pending.,,
002433.SZ:2019,True,True,Annual financial/text inputs and registry-defined endpoint verified; full-cohort freeze pending.,,
002433.SZ:2020,False,False,ST_history_label_and_input_certification_pending,annual_financial_certification;annual_text_certification,
002433.SZ:2021,False,False,ST_history_label_and_input_certification_pending,annual_financial_certification;annual_text_certification,
002433.SZ:2022,False,False,ST_history_label_and_input_certification_pending,annual_financial_certification;annual_text_certification,
002433.SZ:2023,False,False,preorigin_financial_industry_or_confirmed_baseline_ST,,
002433.SZ:2024,False,False,preorigin_financial_industry_or_confirmed_baseline_ST,,
002434.SZ:2017,True,True,Annual financial/text inputs and registry-defined endpoint verified; full-cohort freeze pending.,,
002434.SZ:2018,True,True,Annual financial/text inputs and registry-defined endpoint verified; full-cohort freeze pending.,,
002434.SZ:2019,False,False,ST_history_label_and_input_certification_pending,annual_financial_certification;annual_text_certification,
002434.SZ:2020,False,False,ST_history_label_and_input_certification_pending,annual_financial_certification;annual_text_certification,
002434.SZ:2021,False,False,ST_history_label_and_input_certification_pending,annual_financial_certification;annual_text_certification,
002434.SZ:2022,False,False,ST_history_label_and_input_certification_pending,annual_financial_certification;annual_text_certification,
002434.SZ:2023,False,False,ST_history_label_and_input_certification_pending,historical_industry;annual_financial_certification;annual_text_certification,
002434.SZ:2024,False,False,ST_history_label_and_input_certification_pending,annual_financial_certification;annual_text_certification,
002434.SZ:2025,False,False,ST_history_label_and_input_certification_pending,annual_financial_certification;annual_text_certification,
002440.SZ:2017,False,False,ST_history_label_and_input_certification_pending,annual_financial_certification;annual_text_certification,
002440.SZ:2018,False,False,ST_history_label_and_input_certification_pending,annual_financial_certification;annual_text_certification,
002440.SZ:2019,False,False,ST_history_label_and_input_certification_pending,annual_financial_certification;annual_text_certification,
002440.SZ:2020,False,False,ST_history_label_and_input_certification_pending,annual_financial_certification;annual_text_certification,
002440.SZ:2021,False,False,ST_history_label_and_input_certification_pending,annual_financial_certification;annual_text_certification,
002440.SZ:2022,False,False,ST_history_label_and_input_certification_pending,annual_financial_certification;annual_text_certification,
002440.SZ:2023,False,False,ST_history_label_and_input_certification_pending,historical_industry;annual_financial_certification;annual_text_certification,
002440.SZ:2024,False,False,ST_history_label_and_input_certification_pending,annual_financial_certification;annual_text_certification,
002440.SZ:2025,False,False,ST_history_label_and_input_certification_pending,annual_financial_certification;annual_text_certification,
002445.SZ:2017,False,False,ST_history_label_and_input_certification_pending,annual_financial_certification;annual_text_certification,
002445.SZ:2018,False,False,ST_history_label_and_input_certification_pending,annual_financial_certification;annual_text_certification,
002445.SZ:2019,False,False,preorigin_financial_industry_or_confirmed_baseline_ST,,
002445.SZ:2020,False,False,preorigin_financial_industry_or_confirmed_baseline_ST,,
002445.SZ:2021,False,False,preorigin_financial_industry_or_confirmed_baseline_ST,,
002445.SZ:2022,False,False,ST_history_label_and_input_certification_pending,annual_financial_certification;annual_text_certification,
002445.SZ:2023,False,False,ST_history_label_and_input_certification_pending,historical_industry;annual_financial_certification;annual_text_certification,
002445.SZ:2024,False,False,ST_history_label_and_input_certification_pending,annual_financial_certification;annual_text_certification,
002445.SZ:2025,False,False,ST_history_label_and_input_certification_pending,annual_financial_certification;annual_text_certification,
002455.SZ:2017,False,False,ST_history_label_and_input_certification_pending,annual_financial_certification;annual_text_certification,
002455.SZ:2018,False,False,ST_history_label_and_input_certification_pending,annual_financial_certification;annual_text_certification,
002455.SZ:2019,False,False,ST_history_label_and_input_certification_pending,annual_financial_certification;annual_text_certification,
002455.SZ:2020,False,False,ST_history_label_and_input_certification_pending,annual_financial_certification;annual_text_certification,
002455.SZ:2021,False,False,ST_history_label_and_input_certification_pending,annual_financial_certification;annual_text_certification,
002455.SZ:2022,False,False,ST_history_label_and_input_certification_pending,annual_financial_certification;annual_text_certification,
002455.SZ:2023,False,False,ST_history_label_and_input_certification_pending,historical_industry;annual_financial_certification;annual_text_certification,
002455.SZ:2024,False,False,ST_history_label_and_input_certification_pending,annual_financial_certification;annual_text_certification,
002455.SZ:2025,False,False,ST_history_label_and_input_certification_pending,annual_financial_certification;annual_text_certification,
002460.SZ:2017,False,False,ST_history_label_and_input_certification_pending,annual_financial_certification;annual_text_certification,
002460.SZ:2018,False,False,ST_history_label_and_input_certification_pending,annual_financial_certification;annual_text_certification,
002460.SZ:2019,False,False,ST_history_label_and_input_certification_pending,annual_financial_certification;annual_text_certification,
002460.SZ:2020,False,False,ST_history_label_and_input_certification_pending,annual_financial_certification;annual_text_certification,
002460.SZ:2021,False,False,ST_history_label_and_input_certification_pending,annual_financial_certification;annual_text_certification,
002460.SZ:2022,False,False,ST_history_label_and_input_certification_pending,annual_financial_certification;annual_text_certification,
002460.SZ:2023,False,False,ST_history_label_and_input_certification_pending,historical_industry;annual_financial_certification;annual_text_certification,
002460.SZ:2024,False,False,ST_history_label_and_input_certification_pending,annual_financial_certification;annual_text_certification,
002460.SZ:2025,False,False,ST_history_label_and_input_certification_pending,annual_financial_certification;annual_text_certification,
002467.SZ:2017,False,False,ST_history_label_and_input_certification_pending,annual_financial_certification;annual_text_certification,
002467.SZ:2018,False,False,ST_history_label_and_input_certification_pending,annual_financial_certification;annual_text_certification,
002467.SZ:2019,False,False,ST_history_label_and_input_certification_pending,annual_financial_certification;annual_text_certification,
002467.SZ:2020,False,False,ST_history_label_and_input_certification_pending,annual_financial_certification;annual_text_certification,
002467.SZ:2021,False,False,ST_history_label_and_input_certification_pending,annual_financial_certification;annual_text_certification,
002467.SZ:2022,False,False,ST_history_label_and_input_certification_pending,annual_financial_certification;annual_text_certification,
002467.SZ:2023,False,False,ST_history_label_and_input_certification_pending,historical_industry;annual_financial_certification;annual_text_certification,
002467.SZ:2024,False,False,ST_history_label_and_input_certification_pending,annual_financial_certification;annual_text_certification,
002467.SZ:2025,False,False,ST_history_label_and_input_certification_pending,annual_financial_certification;annual_text_certification,
002470.SZ:2017,False,False,ST_history_label_and_input_certification_pending,annual_financial_certification;annual_text_certification,
002470.SZ:2018,False,False,ST_history_label_and_input_certification_pending,annual_financial_certification;annual_text_certification,
002470.SZ:2019,False,False,ST_history_label_and_input_certification_pending,annual_financial_certification;annual_text_certification,
002470.SZ:2020,False,False,ST_history_label_and_input_certification_pending,annual_financial_certification;annual_text_certification,
002470.SZ:2021,False,False,preorigin_financial_industry_or_confirmed_baseline_ST,,
002470.SZ:2022,False,False,preorigin_financial_industry_or_confirmed_baseline_ST,,
002470.SZ:2023,False,False,preorigin_financial_industry_or_confirmed_baseline_ST,,
002470.SZ:2024,False,False,ST_history_label_and_input_certification_pending,annual_financial_certification;annual_text_certification,
002470.SZ:2025,False,False,ST_history_label_and_input_certification_pending,annual_financial_certification;annual_text_certification,
002479.SZ:2017,False,False,ST_history_label_and_input_certification_pending,annual_financial_certification;annual_text_certification,
002479.SZ:2018,False,False,ST_history_label_and_input_certification_pending,annual_financial_certification;annual_text_certification,
002479.SZ:2019,False,False,ST_history_label_and_input_certification_pending,annual_financial_certification;annual_text_certification,
002479.SZ:2020,False,False,ST_history_label_and_input_certification_pending,annual_financial_certification;annual_text_certification,
002479.SZ:2021,False,False,ST_history_label_and_input_certification_pending,annual_financial_certification;annual_text_certification,
002479.SZ:2022,False,False,ST_history_label_and_input_certification_pending,annual_financial_certification;annual_text_certification,
002479.SZ:2023,False,False,ST_history_label_and_input_certification_pending,historical_industry;annual_financial_certification;annual_text_certification,
002479.SZ:2024,False,False,ST_history_label_and_input_certification_pending,annual_financial_certification;annual_text_certification,
002479.SZ:2025,False,False,ST_history_label_and_input_certification_pending,annual_financial_certification;annual_text_certification,
002484.SZ:2017,False,False,ST_history_label_and_input_certification_pending,annual_financial_certification;annual_text_certification,
002484.SZ:2018,False,False,ST_history_label_and_input_certification_pending,annual_financial_certification;annual_text_certification,
002484.SZ:2019,False,False,ST_history_label_and_input_certification_pending,annual_financial_certification;annual_text_certification,
002484.SZ:2020,False,False,ST_history_label_and_input_certification_pending,annual_financial_certification;annual_text_certification,
002484.SZ:2021,False,False,ST_history_label_and_input_certification_pending,annual_financial_certification;annual_text_certification,
002484.SZ:2022,False,False,ST_history_label_and_input_certification_pending,annual_financial_certification;annual_text_certification,
002484.SZ:2023,False,False,ST_history_label_and_input_certification_pending,historical_industry;annual_financial_certification;annual_text_certification,
002484.SZ:2024,False,False,ST_history_label_and_input_certification_pending,annual_financial_certification;annual_text_certification,
002484.SZ:2025,False,False,ST_history_label_and_input_certification_pending,annual_financial_certification;annual_text_certification,
002492.SZ:2017,False,False,ST_history_label_and_input_certification_pending,annual_financial_certification;annual_text_certification,
002492.SZ:2018,False,False,ST_history_label_and_input_certification_pending,annual_financial_certification;annual_text_certification,
002492.SZ:2019,False,False,ST_history_label_and_input_certification_pending,annual_financial_certification;annual_text_certification,
002492.SZ:2020,False,False,ST_history_label_and_input_certification_pending,annual_financial_certification;annual_text_certification,
002492.SZ:2021,False,False,ST_history_label_and_input_certification_pending,annual_financial_certification;annual_text_certification,
002492.SZ:2022,False,False,ST_history_label_and_input_certification_pending,annual_financial_certification;annual_text_certification,
002492.SZ:2023,False,False,ST_history_label_and_input_certification_pending,historical_industry;annual_financial_certification;annual_text_certification,
002492.SZ:2024,False,False,ST_history_label_and_input_certification_pending,annual_financial_certification;annual_text_certification,
002492.SZ:2025,False,False,ST_history_label_and_input_certification_pending,annual_financial_certification;annual_text_certification,
002513.SZ:2017,False,False,ST_history_label_and_input_certification_pending,annual_financial_certification;annual_text_certification,
002513.SZ:2018,False,False,ST_history_label_and_input_certification_pending,annual_financial_certification;annual_text_certification,
002513.SZ:2019,False,False,ST_history_label_and_input_certification_pending,annual_financial_certification;annual_text_certification,
002513.SZ:2020,False,False,preorigin_financial_industry_or_confirmed_baseline_ST,,
002513.SZ:2021,False,False,preorigin_financial_industry_or_confirmed_baseline_ST,,
002513.SZ:2022,False,False,ST_history_label_and_input_certification_pending,annual_financial_certification;annual_text_certification,
002513.SZ:2023,False,False,ST_history_label_and_input_certification_pending,historical_industry;annual_financial_certification;annual_text_certification,
002513.SZ:2024,False,False,ST_history_label_and_input_certification_pending,annual_financial_certification;annual_text_certification,
002513.SZ:2025,False,False,ST_history_label_and_input_certification_pending,annual_financial_certification;annual_text_certification,
002519.SZ:2017,False,False,ST_history_label_and_input_certification_pending,annual_financial_certification;annual_text_certification,
002519.SZ:2018,False,False,ST_history_label_and_input_certification_pending,annual_financial_certification;annual_text_certification,
002519.SZ:2019,False,False,ST_history_label_and_input_certification_pending,annual_financial_certification;annual_text_certification,
002519.SZ:2020,False,False,ST_history_label_and_input_certification_pending,annual_financial_certification;annual_text_certification,
002519.SZ:2021,False,False,ST_history_label_and_input_certification_pending,annual_financial_certification;annual_text_certification,
002519.SZ:2022,False,False,ST_history_label_and_input_certification_pending,annual_financial_certification;annual_text_certification,
002519.SZ:2023,False,False,ST_history_label_and_input_certification_pending,historical_industry;annual_financial_certification;annual_text_certification,
002519.SZ:2024,False,False,ST_history_label_and_input_certification_pending,annual_financial_certification;annual_text_certification,
002519.SZ:2025,False,False,ST_history_label_and_input_certification_pending,annual_financial_certification;annual_text_certification,
002520.SZ:2017,False,False,ST_history_label_and_input_certification_pending,annual_financial_certification;annual_text_certification,
002520.SZ:2018,False,False,ST_history_label_and_input_certification_pending,annual_financial_certification;annual_text_certification,
002520.SZ:2019,False,False,ST_history_label_and_input_certification_pending,annual_financial_certification;annual_text_certification,
002520.SZ:2020,False,False,ST_history_label_and_input_certification_pending,annual_financial_certification;annual_text_certification,
002520.SZ:2021,False,False,ST_history_label_and_input_certification_pending,annual_financial_certification;annual_text_certification,
002520.SZ:2022,False,False,ST_history_label_and_input_certification_pending,annual_financial_certification;annual_text_certification,
002520.SZ:2023,False,False,ST_history_label_and_input_certification_pending,historical_industry;annual_financial_certification;annual_text_certification,
002520.SZ:2024,False,False,ST_history_label_and_input_certification_pending,annual_financial_certification;annual_text_certification,
002520.SZ:2025,False,False,ST_history_label_and_input_certification_pending,annual_financial_certification;annual_text_certification,
002524.SZ:2017,False,False,ST_history_label_and_input_certification_pending,annual_financial_certification;annual_text_certification,
002524.SZ:2018,False,False,ST_history_label_and_input_certification_pending,annual_financial_certification;annual_text_certification,
002524.SZ:2019,False,False,ST_history_label_and_input_certification_pending,annual_financial_certification;annual_text_certification,
002524.SZ:2020,False,False,ST_history_label_and_input_certification_pending,annual_financial_certification;annual_text_certification,
002524.SZ:2021,False,False,ST_history_label_and_input_certification_pending,annual_financial_certification;annual_text_certification,
002524.SZ:2022,False,False,ST_history_label_and_input_certification_pending,annual_financial_certification;annual_text_certification,
002524.SZ:2023,False,False,ST_history_label_and_input_certification_pending,historical_industry;annual_financial_certification;annual_text_certification,
002524.SZ:2024,False,False,ST_history_label_and_input_certification_pending,annual_financial_certification;annual_text_certification,
002524.SZ:2025,False,False,ST_history_label_and_input_certification_pending,annual_financial_certification;annual_text_certification,
002526.SZ:2017,False,False,ST_history_label_and_input_certification_pending,annual_financial_certification;annual_text_certification,
002526.SZ:2018,False,False,ST_history_label_and_input_certification_pending,annual_financial_certification;annual_text_certification,
002526.SZ:2019,False,False,ST_history_label_and_input_certification_pending,annual_financial_certification;annual_text_certification,
002526.SZ:2020,False,False,ST_history_label_and_input_certification_pending,annual_financial_certification;annual_text_certification,
002526.SZ:2021,False,False,ST_history_label_and_input_certification_pending,annual_financial_certification;annual_text_certification,
002526.SZ:2022,False,False,ST_history_label_and_input_certification_pending,annual_financial_certification;annual_text_certification,
002526.SZ:2023,False,False,ST_history_label_and_input_certification_pending,historical_industry;annual_financial_certification;annual_text_certification,
002526.SZ:2024,False,False,ST_history_label_and_input_certification_pending,annual_financial_certification;annual_text_certification,
002526.SZ:2025,False,False,ST_history_label_and_input_certification_pending,annual_financial_certification;annual_text_certification,
002531.SZ:2017,False,False,ST_history_label_and_input_certification_pending,annual_financial_certification;annual_text_certification,
002531.SZ:2018,False,False,ST_history_label_and_input_certification_pending,annual_financial_certification;annual_text_certification,
002531.SZ:2019,False,False,ST_history_label_and_input_certification_pending,annual_financial_certification;annual_text_certification,
002531.SZ:2020,False,False,ST_history_label_and_input_certification_pending,annual_financial_certification;annual_text_certification,
002531.SZ:2021,False,False,ST_history_label_and_input_certification_pending,annual_financial_certification;annual_text_certification,
002531.SZ:2022,False,False,ST_history_label_and_input_certification_pending,annual_financial_certification;annual_text_certification,
002531.SZ:2023,False,False,ST_history_label_and_input_certification_pending,historical_industry;annual_financial_certification;annual_text_certification,
002531.SZ:2024,False,False,ST_history_label_and_input_certification_pending,annual_financial_certification;annual_text_certification,
002531.SZ:2025,False,False,ST_history_label_and_input_certification_pending,annual_financial_certification;annual_text_certification,
002540.SZ:2017,False,False,ST_history_label_and_input_certification_pending,annual_financial_certification;annual_text_certification,
002540.SZ:2018,False,False,ST_history_label_and_input_certification_pending,annual_financial_certification;annual_text_certification,
002540.SZ:2019,False,False,ST_history_label_and_input_certification_pending,annual_financial_certification;annual_text_certification,
002540.SZ:2020,False,False,ST_history_label_and_input_certification_pending,annual_financial_certification;annual_text_certification,
002540.SZ:2021,False,False,ST_history_label_and_input_certification_pending,annual_financial_certification;annual_text_certification,
002540.SZ:2022,False,False,ST_history_label_and_input_certification_pending,annual_financial_certification;annual_text_certification,
002540.SZ:2023,False,False,ST_history_label_and_input_certification_pending,historical_industry;annual_financial_certification;annual_text_certification,
002540.SZ:2024,False,False,ST_history_label_and_input_certification_pending,annual_financial_certification;annual_text_certification,
002540.SZ:2025,False,False,ST_history_label_and_input_certification_pending,annual_financial_certification;annual_text_certification,
002542.SZ:2017,False,False,ST_history_label_and_input_certification_pending,annual_financial_certification;annual_text_certification,
002542.SZ:2018,False,False,ST_history_label_and_input_certification_pending,annual_financial_certification;annual_text_certification,
002542.SZ:2019,False,False,ST_history_label_and_input_certification_pending,annual_financial_certification;annual_text_certification,
002542.SZ:2020,False,False,ST_history_label_and_input_certification_pending,annual_financial_certification;annual_text_certification,
002542.SZ:2021,False,False,ST_history_label_and_input_certification_pending,annual_financial_certification;annual_text_certification,
002542.SZ:2022,False,False,ST_history_label_and_input_certification_pending,annual_financial_certification;annual_text_certification,
002542.SZ:2023,False,False,ST_history_label_and_input_certification_pending,historical_industry;annual_financial_certification;annual_text_certification,
002542.SZ:2024,False,False,ST_history_label_and_input_certification_pending,annual_financial_certification;annual_text_certification,
002542.SZ:2025,False,False,ST_history_label_and_input_certification_pending,annual_financial_certification;annual_text_certification,
002543.SZ:2017,False,False,ST_history_label_and_input_certification_pending,annual_financial_certification;annual_text_certification,
002543.SZ:2018,False,False,ST_history_label_and_input_certification_pending,annual_financial_certification;annual_text_certification,
002543.SZ:2019,False,False,ST_history_label_and_input_certification_pending,annual_financial_certification;annual_text_certification,
002543.SZ:2020,False,False,ST_history_label_and_input_certification_pending,annual_financial_certification;annual_text_certification,
002543.SZ:2021,False,False,ST_history_label_and_input_certification_pending,annual_financial_certification;annual_text_certification,
002543.SZ:2022,False,False,ST_history_label_and_input_certification_pending,annual_financial_certification;annual_text_certification,
002543.SZ:2023,False,False,ST_history_label_and_input_certification_pending,historical_industry;annual_financial_certification;annual_text_certification,
002543.SZ:2024,False,False,ST_history_label_and_input_certification_pending,annual_financial_certification;annual_text_certification,
002543.SZ:2025,False,False,ST_history_label_and_input_certification_pending,annual_financial_certification;annual_text_certification,
002545.SZ:2017,False,False,ST_history_label_and_input_certification_pending,annual_financial_certification;annual_text_certification,
002545.SZ:2018,False,False,ST_history_label_and_input_certification_pending,annual_financial_certification;annual_text_certification,
002545.SZ:2019,False,False,ST_history_label_and_input_certification_pending,annual_financial_certification;annual_text_certification,
002545.SZ:2020,False,False,ST_history_label_and_input_certification_pending,annual_financial_certification;annual_text_certification,
002545.SZ:2021,False,False,ST_history_label_and_input_certification_pending,annual_financial_certification;annual_text_certification,
002545.SZ:2022,False,False,ST_history_label_and_input_certification_pending,annual_financial_certification;annual_text_certification,
002545.SZ:2023,False,False,ST_history_label_and_input_certification_pending,historical_industry;annual_financial_certification;annual_text_certification,
002545.SZ:2024,False,False,ST_history_label_and_input_certification_pending,annual_financial_certification;annual_text_certification,
002545.SZ:2025,False,False,ST_history_label_and_input_certification_pending,annual_financial_certification;annual_text_certification,
002548.SZ:2017,False,False,ST_history_label_and_input_certification_pending,annual_financial_certification;annual_text_certification,
002548.SZ:2018,False,False,ST_history_label_and_input_certification_pending,annual_financial_certification;annual_text_certification,
002548.SZ:2019,False,False,ST_history_label_and_input_certification_pending,annual_financial_certification;annual_text_certification,
002548.SZ:2020,False,False,ST_history_label_and_input_certification_pending,annual_financial_certification;annual_text_certification,
002548.SZ:2021,False,False,ST_history_label_and_input_certification_pending,annual_financial_certification;annual_text_certification,
002548.SZ:2022,False,False,ST_history_label_and_input_certification_pending,annual_financial_certification;annual_text_certification,
002548.SZ:2023,False,False,ST_history_label_and_input_certification_pending,historical_industry;annual_financial_certification;annual_text_certification,
002548.SZ:2024,False,False,ST_history_label_and_input_certification_pending,annual_financial_certification;annual_text_certification,
002548.SZ:2025,False,False,ST_history_label_and_input_certification_pending,annual_financial_certification;annual_text_certification,
002552.SZ:2017,False,False,ST_history_label_and_input_certification_pending,annual_financial_certification;annual_text_certification,
002552.SZ:2018,False,False,ST_history_label_and_input_certification_pending,annual_financial_certification;annual_text_certification,
002552.SZ:2019,False,False,ST_history_label_and_input_certification_pending,annual_financial_certification;annual_text_certification,
002552.SZ:2020,False,False,ST_history_label_and_input_certification_pending,annual_financial_certification;annual_text_certification,
002552.SZ:2021,False,False,ST_history_label_and_input_certification_pending,annual_financial_certification;annual_text_certification,
002552.SZ:2022,False,False,ST_history_label_and_input_certification_pending,annual_financial_certification;annual_text_certification,
002552.SZ:2023,False,False,ST_history_label_and_input_certification_pending,historical_industry;annual_financial_certification;annual_text_certification,
002552.SZ:2024,False,False,ST_history_label_and_input_certification_pending,annual_financial_certification;annual_text_certification,
002552.SZ:2025,False,False,ST_history_label_and_input_certification_pending,annual_financial_certification;annual_text_certification,
002557.SZ:2017,False,False,ST_history_label_and_input_certification_pending,annual_financial_certification;annual_text_certification,
002557.SZ:2018,False,False,ST_history_label_and_input_certification_pending,annual_financial_certification;annual_text_certification,
002557.SZ:2019,False,False,ST_history_label_and_input_certification_pending,annual_financial_certification;annual_text_certification,
002557.SZ:2020,False,False,ST_history_label_and_input_certification_pending,annual_financial_certification;annual_text_certification,
002557.SZ:2021,False,False,ST_history_label_and_input_certification_pending,annual_financial_certification;annual_text_certification,
002557.SZ:2022,False,False,ST_history_label_and_input_certification_pending,annual_financial_certification;annual_text_certification,
002557.SZ:2023,False,False,ST_history_label_and_input_certification_pending,historical_industry;annual_financial_certification;annual_text_certification,
002557.SZ:2024,False,False,ST_history_label_and_input_certification_pending,annual_financial_certification;annual_text_certification,
002557.SZ:2025,False,False,ST_history_label_and_input_certification_pending,annual_financial_certification;annual_text_certification,
002558.SZ:2017,False,False,ST_history_label_and_input_certification_pending,annual_financial_certification;annual_text_certification,
002558.SZ:2018,False,False,ST_history_label_and_input_certification_pending,annual_financial_certification;annual_text_certification,
002558.SZ:2019,False,False,ST_history_label_and_input_certification_pending,annual_financial_certification;annual_text_certification,
002558.SZ:2020,False,False,ST_history_label_and_input_certification_pending,annual_financial_certification;annual_text_certification,
002558.SZ:2021,False,False,ST_history_label_and_input_certification_pending,annual_financial_certification;annual_text_certification,
002558.SZ:2022,False,False,ST_history_label_and_input_certification_pending,annual_financial_certification;annual_text_certification,
002558.SZ:2023,False,False,ST_history_label_and_input_certification_pending,historical_industry;annual_financial_certification;annual_text_certification,
002558.SZ:2024,False,False,ST_history_label_and_input_certification_pending,annual_financial_certification;annual_text_certification,
002558.SZ:2025,False,False,ST_history_label_and_input_certification_pending,annual_financial_certification;annual_text_certification,
002561.SZ:2017,False,False,ST_history_label_and_input_certification_pending,annual_financial_certification;annual_text_certification,
002561.SZ:2018,False,False,ST_history_label_and_input_certification_pending,annual_financial_certification;annual_text_certification,
002561.SZ:2019,False,False,ST_history_label_and_input_certification_pending,annual_financial_certification;annual_text_certification,
002561.SZ:2020,False,False,ST_history_label_and_input_certification_pending,annual_financial_certification;annual_text_certification,
002561.SZ:2021,False,False,ST_history_label_and_input_certification_pending,annual_financial_certification;annual_text_certification,
002561.SZ:2022,False,False,ST_history_label_and_input_certification_pending,annual_financial_certification;annual_text_certification,
002561.SZ:2023,False,False,ST_history_label_and_input_certification_pending,historical_industry;annual_financial_certification;annual_text_certification,
002561.SZ:2024,False,False,ST_history_label_and_input_certification_pending,annual_financial_certification;annual_text_certification,
002561.SZ:2025,False,False,ST_history_label_and_input_certification_pending,annual_financial_certification;annual_text_certification,
002583.SZ:2017,False,False,ST_history_label_and_input_certification_pending,annual_financial_certification;annual_text_certification,
002583.SZ:2018,False,False,ST_history_label_and_input_certification_pending,annual_financial_certification;annual_text_certification,
002583.SZ:2019,False,False,ST_history_label_and_input_certification_pending,annual_financial_certification;annual_text_certification,
002583.SZ:2020,False,False,ST_history_label_and_input_certification_pending,annual_financial_certification;annual_text_certification,
002583.SZ:2021,False,False,ST_history_label_and_input_certification_pending,annual_financial_certification;annual_text_certification,
002583.SZ:2022,False,False,ST_history_label_and_input_certification_pending,annual_financial_certification;annual_text_certification,
002583.SZ:2023,False,False,ST_history_label_and_input_certification_pending,historical_industry;annual_financial_certification;annual_text_certification,
002583.SZ:2024,False,False,ST_history_label_and_input_certification_pending,annual_financial_certification;annual_text_certification,
002583.SZ:2025,False,False,ST_history_label_and_input_certification_pending,annual_financial_certification;annual_text_certification,
002588.SZ:2017,False,False,ST_history_label_and_input_certification_pending,annual_financial_certification;annual_text_certification,
002588.SZ:2018,False,False,ST_history_label_and_input_certification_pending,annual_financial_certification;annual_text_certification,
002588.SZ:2019,False,False,ST_history_label_and_input_certification_pending,annual_financial_certification;annual_text_certification,
002588.SZ:2020,False,False,ST_history_label_and_input_certification_pending,annual_financial_certification;annual_text_certification,
002588.SZ:2021,False,False,ST_history_label_and_input_certification_pending,annual_financial_certification;annual_text_certification,
002588.SZ:2022,False,False,ST_history_label_and_input_certification_pending,annual_financial_certification;annual_text_certification,
002588.SZ:2023,False,False,ST_history_label_and_input_certification_pending,historical_industry;annual_financial_certification;annual_text_certification,
002588.SZ:2024,False,False,ST_history_label_and_input_certification_pending,annual_financial_certification;annual_text_certification,
002588.SZ:2025,False,False,ST_history_label_and_input_certification_pending,annual_financial_certification;annual_text_certification,
002601.SZ:2017,False,False,ST_history_label_and_input_certification_pending,annual_financial_certification;annual_text_certification,
002601.SZ:2018,False,False,ST_history_label_and_input_certification_pending,annual_financial_certification;annual_text_certification,
002601.SZ:2019,False,False,ST_history_label_and_input_certification_pending,annual_financial_certification;annual_text_certification,
002601.SZ:2020,False,False,ST_history_label_and_input_certification_pending,annual_financial_certification;annual_text_certification,
002601.SZ:2021,False,False,ST_history_label_and_input_certification_pending,annual_financial_certification;annual_text_certification,
002601.SZ:2022,False,False,ST_history_label_and_input_certification_pending,annual_financial_certification;annual_text_certification,
002601.SZ:2023,False,False,ST_history_label_and_input_certification_pending,historical_industry;annual_financial_certification;annual_text_certification,
