sample_id,firm_id,origin,split,decision,document_id,annual_feature_count,candidate_feature_values,verified_feature_values,text_candidate,text_verified,label,industry_status,membership_verified,baseline_ST_verified,registry_label_verified,label_available_date,input_certified,financial_certified,financial_verification_tier,text_verification_tier,unresolved_requirements,baseline_ST_lead,new_ST_followup_lead,lead_is_verified_label,analytical_eligible,reason
002434.SZ:2017,002434.SZ,2017-05-01,train,pending,1203275171,12,12,0,True,True,0,verified_nonfinancial,True,True,True,2018-04-30,False,False,none,rule_based_source_checks_not_manual_review,annual_financial_certification,0,0,False,False,ST_history_label_and_input_certification_pending
002434.SZ:2018,002434.SZ,2018-05-01,train,pending,1204640144,12,12,0,True,True,0,verified_nonfinancial,True,True,True,2019-04-30,False,False,none,rule_based_source_checks_not_manual_review,annual_financial_certification,0,0,False,False,ST_history_label_and_input_certification_pending
002434.SZ:2019,002434.SZ,2019-05-01,train,pending,,12,0,0,False,False,0,verified_nonfinancial,True,True,True,2020-04-30,False,False,none,none,annual_financial_certification;annual_text_certification,0,0,False,False,ST_history_label_and_input_certification_pending
002434.SZ:2020,002434.SZ,2020-05-01,train,pending,,12,0,0,False,False,0,verified_nonfinancial,True,True,True,2021-04-30,False,False,none,none,annual_financial_certification;annual_text_certification,0,0,False,False,ST_history_label_and_input_certification_pending
002434.SZ:2021,002434.SZ,2021-05-01,train,pending,,12,0,0,False,False,0,verified_nonfinancial,True,True,True,2022-04-30,False,False,none,none,annual_financial_certification;annual_text_certification,0,0,False,False,ST_history_label_and_input_certification_pending
002434.SZ:2022,002434.SZ,2022-05-01,validation,pending,,12,0,0,False,False,0,verified_nonfinancial,True,True,True,2023-04-30,False,False,none,none,annual_financial_certification;annual_text_certification,0,0,False,False,ST_history_label_and_input_certification_pending
002434.SZ:2023,002434.SZ,2023-05-01,validation,pending,,12,0,0,False,False,0,pending,True,True,True,2024-04-30,False,False,none,none,historical_industry;annual_financial_certification;annual_text_certification,0,0,False,False,ST_history_label_and_input_certification_pending
002434.SZ:2024,002434.SZ,2024-05-01,test,pending,,12,0,0,False,False,0,verified_nonfinancial,True,True,True,2025-04-30,False,False,none,none,annual_financial_certification;annual_text_certification,0,0,False,False,ST_history_label_and_input_certification_pending
002434.SZ:2025,002434.SZ,2025-05-01,test,pending,,12,0,0,False,False,0,verified_nonfinancial,True,True,True,2026-04-30,False,False,none,none,annual_financial_certification;annual_text_certification,0,0,False,False,ST_history_label_and_input_certification_pending
002440.SZ:2017,002440.SZ,2017-05-01,train,pending,,12,0,0,False,False,0,verified_nonfinancial,True,True,True,2018-04-30,False,False,none,none,annual_financial_certification;annual_text_certification,0,0,False,False,ST_history_label_and_input_certification_pending
002440.SZ:2018,002440.SZ,2018-05-01,train,pending,,12,0,0,False,False,0,verified_nonfinancial,True,True,True,2019-04-30,False,False,none,none,annual_financial_certification;annual_text_certification,0,0,False,False,ST_history_label_and_input_certification_pending
002440.SZ:2019,002440.SZ,2019-05-01,train,pending,,12,0,0,False,False,0,verified_nonfinancial,True,True,True,2020-04-30,False,False,none,none,annual_financial_certification;annual_text_certification,0,0,False,False,ST_history_label_and_input_certification_pending
002440.SZ:2020,002440.SZ,2020-05-01,train,pending,,12,0,0,False,False,0,verified_nonfinancial,True,True,True,2021-04-30,False,False,none,none,annual_financial_certification;annual_text_certification,0,0,False,False,ST_history_label_and_input_certification_pending
002440.SZ:2021,002440.SZ,2021-05-01,train,pending,,12,0,0,False,False,0,verified_nonfinancial,True,True,True,2022-04-30,False,False,none,none,annual_financial_certification;annual_text_certification,0,0,False,False,ST_history_label_and_input_certification_pending
002440.SZ:2022,002440.SZ,2022-05-01,validation,pending,,12,0,0,False,False,0,verified_nonfinancial,True,True,True,2023-04-30,False,False,none,none,annual_financial_certification;annual_text_certification,0,0,False,False,ST_history_label_and_input_certification_pending
002440.SZ:2023,002440.SZ,2023-05-01,validation,pending,,12,0,0,False,False,0,pending,True,True,True,2024-04-30,False,False,none,none,historical_industry;annual_financial_certification;annual_text_certification,0,0,False,False,ST_history_label_and_input_certification_pending
002440.SZ:2024,002440.SZ,2024-05-01,test,pending,,12,0,0,False,False,0,verified_nonfinancial,True,True,True,2025-04-30,False,False,none,none,annual_financial_certification;annual_text_certification,0,0,False,False,ST_history_label_and_input_certification_pending
002440.SZ:2025,002440.SZ,2025-05-01,test,pending,,12,0,0,False,False,0,verified_nonfinancial,True,True,True,2026-04-30,False,False,none,none,annual_financial_certification;annual_text_certification,0,0,False,False,ST_history_label_and_input_certification_pending
002445.SZ:2017,002445.SZ,2017-05-01,train,pending,,12,0,0,False,False,0,verified_nonfinancial,True,True,True,2018-04-30,False,False,none,none,annual_financial_certification;annual_text_certification,0,0,False,False,ST_history_label_and_input_certification_pending
002445.SZ:2018,002445.SZ,2018-05-01,train,pending,,12,0,0,False,False,1,verified_nonfinancial,True,True,True,2018-10-31,False,False,none,none,annual_financial_certification;annual_text_certification,0,1,False,False,ST_history_label_and_input_certification_pending
002445.SZ:2019,002445.SZ,2019-05-01,train,excluded,,12,0,0,False,False,,verified_nonfinancial,True,False,False,,False,False,none,none,,1,0,False,False,preorigin_financial_industry_or_confirmed_baseline_ST
002445.SZ:2020,002445.SZ,2020-05-01,train,excluded,,12,0,0,False,False,,verified_nonfinancial,True,False,False,,False,False,none,none,,1,0,False,False,preorigin_financial_industry_or_confirmed_baseline_ST
002445.SZ:2021,002445.SZ,2021-05-01,train,excluded,,12,0,0,False,False,,verified_nonfinancial,True,False,False,,False,False,none,none,,1,0,False,False,preorigin_financial_industry_or_confirmed_baseline_ST
002445.SZ:2022,002445.SZ,2022-05-01,validation,pending,,12,0,0,False,False,0,verified_nonfinancial,True,True,True,2023-04-30,False,False,none,none,annual_financial_certification;annual_text_certification,0,0,False,False,ST_history_label_and_input_certification_pending
002445.SZ:2023,002445.SZ,2023-05-01,validation,pending,,12,0,0,False,False,0,pending,True,True,True,2024-04-30,False,False,none,none,historical_industry;annual_financial_certification;annual_text_certification,0,0,False,False,ST_history_label_and_input_certification_pending
002445.SZ:2024,002445.SZ,2024-05-01,test,pending,,12,0,0,False,False,0,verified_nonfinancial,True,True,True,2025-04-30,False,False,none,none,annual_financial_certification;annual_text_certification,0,0,False,False,ST_history_label_and_input_certification_pending
002445.SZ:2025,002445.SZ,2025-05-01,test,pending,,12,0,0,False,False,0,verified_nonfinancial,True,True,True,2026-04-30,False,False,none,none,annual_financial_certification;annual_text_certification,0,0,False,False,ST_history_label_and_input_certification_pending
002455.SZ:2017,002455.SZ,2017-05-01,train,pending,,12,0,0,False,False,0,verified_nonfinancial,True,True,True,2018-04-30,False,False,none,none,annual_financial_certification;annual_text_certification,0,0,False,False,ST_history_label_and_input_certification_pending
002455.SZ:2018,002455.SZ,2018-05-01,train,pending,,12,0,0,False,False,0,verified_nonfinancial,True,True,True,2019-04-30,False,False,none,none,annual_financial_certification;annual_text_certification,0,0,False,False,ST_history_label_and_input_certification_pending
002455.SZ:2019,002455.SZ,2019-05-01,train,pending,,12,0,0,False,False,0,verified_nonfinancial,True,True,True,2020-04-30,False,False,none,none,annual_financial_certification;annual_text_certification,0,0,False,False,ST_history_label_and_input_certification_pending
002455.SZ:2020,002455.SZ,2020-05-01,train,pending,,12,0,0,False,False,0,verified_nonfinancial,True,True,True,2021-04-30,False,False,none,none,annual_financial_certification;annual_text_certification,0,0,False,False,ST_history_label_and_input_certification_pending
002455.SZ:2021,002455.SZ,2021-05-01,train,pending,,12,0,0,False,False,0,verified_nonfinancial,True,True,True,2022-04-30,False,False,none,none,annual_financial_certification;annual_text_certification,0,0,False,False,ST_history_label_and_input_certification_pending
002455.SZ:2022,002455.SZ,2022-05-01,validation,pending,,12,0,0,False,False,0,verified_nonfinancial,True,True,True,2023-04-30,False,False,none,none,annual_financial_certification;annual_text_certification,0,0,False,False,ST_history_label_and_input_certification_pending
002455.SZ:2023,002455.SZ,2023-05-01,validation,pending,,12,0,0,False,False,0,pending,True,True,True,2024-04-30,False,False,none,none,historical_industry;annual_financial_certification;annual_text_certification,0,0,False,False,ST_history_label_and_input_certification_pending
002455.SZ:2024,002455.SZ,2024-05-01,test,pending,,12,0,0,False,False,0,verified_nonfinancial,True,True,True,2025-04-30,False,False,none,none,annual_financial_certification;annual_text_certification,0,0,False,False,ST_history_label_and_input_certification_pending
002455.SZ:2025,002455.SZ,2025-05-01,test,pending,,12,0,0,False,False,0,verified_nonfinancial,True,True,True,2026-04-30,False,False,none,none,annual_financial_certification;annual_text_certification,0,0,False,False,ST_history_label_and_input_certification_pending
002460.SZ:2017,002460.SZ,2017-05-01,train,pending,,12,0,0,False,False,0,verified_nonfinancial,True,True,True,2018-04-30,False,False,none,none,annual_financial_certification;annual_text_certification,0,0,False,False,ST_history_label_and_input_certification_pending
002460.SZ:2018,002460.SZ,2018-05-01,train,pending,,12,0,0,False,False,0,verified_nonfinancial,True,True,True,2019-04-30,False,False,none,none,annual_financial_certification;annual_text_certification,0,0,False,False,ST_history_label_and_input_certification_pending
002460.SZ:2019,002460.SZ,2019-05-01,train,pending,,12,0,0,False,False,0,verified_nonfinancial,True,True,True,2020-04-30,False,False,none,none,annual_financial_certification;annual_text_certification,0,0,False,False,ST_history_label_and_input_certification_pending
002460.SZ:2020,002460.SZ,2020-05-01,train,pending,,12,0,0,False,False,0,verified_nonfinancial,True,True,True,2021-04-30,False,False,none,none,annual_financial_certification;annual_text_certification,0,0,False,False,ST_history_label_and_input_certification_pending
002460.SZ:2021,002460.SZ,2021-05-01,train,pending,,12,0,0,False,False,0,verified_nonfinancial,True,True,True,2022-04-30,False,False,none,none,annual_financial_certification;annual_text_certification,0,0,False,False,ST_history_label_and_input_certification_pending
002460.SZ:2022,002460.SZ,2022-05-01,validation,pending,,12,0,0,False,False,0,verified_nonfinancial,True,True,True,2023-04-30,False,False,none,none,annual_financial_certification;annual_text_certification,0,0,False,False,ST_history_label_and_input_certification_pending
002460.SZ:2023,002460.SZ,2023-05-01,validation,pending,,12,0,0,False,False,0,pending,True,True,True,2024-04-30,False,False,none,none,historical_industry;annual_financial_certification;annual_text_certification,0,0,False,False,ST_history_label_and_input_certification_pending
002460.SZ:2024,002460.SZ,2024-05-01,test,pending,,12,0,0,False,False,0,verified_nonfinancial,True,True,True,2025-04-30,False,False,none,none,annual_financial_certification;annual_text_certification,0,0,False,False,ST_history_label_and_input_certification_pending
002460.SZ:2025,002460.SZ,2025-05-01,test,pending,,12,0,0,False,False,0,verified_nonfinancial,True,True,True,2026-04-30,False,False,none,none,annual_financial_certification;annual_text_certification,0,0,False,False,ST_history_label_and_input_certification_pending
002467.SZ:2017,002467.SZ,2017-05-01,train,pending,,12,0,0,False,False,0,verified_nonfinancial,True,True,True,2018-04-30,False,False,none,none,annual_financial_certification;annual_text_certification,0,0,False,False,ST_history_label_and_input_certification_pending
002467.SZ:2018,002467.SZ,2018-05-01,train,pending,,12,0,0,False,False,0,verified_nonfinancial,True,True,True,2019-04-30,False,False,none,none,annual_financial_certification;annual_text_certification,0,0,False,False,ST_history_label_and_input_certification_pending
002467.SZ:2019,002467.SZ,2019-05-01,train,pending,,12,0,0,False,False,0,verified_nonfinancial,True,True,True,2020-04-30,False,False,none,none,annual_financial_certification;annual_text_certification,0,0,False,False,ST_history_label_and_input_certification_pending
002467.SZ:2020,002467.SZ,2020-05-01,train,pending,,12,0,0,False,False,0,verified_nonfinancial,True,True,True,2021-04-30,False,False,none,none,annual_financial_certification;annual_text_certification,0,0,False,False,ST_history_label_and_input_certification_pending
002467.SZ:2021,002467.SZ,2021-05-01,train,pending,,12,0,0,False,False,0,verified_nonfinancial,True,True,True,2022-04-30,False,False,none,none,annual_financial_certification;annual_text_certification,0,0,False,False,ST_history_label_and_input_certification_pending
002467.SZ:2022,002467.SZ,2022-05-01,validation,pending,,12,0,0,False,False,0,verified_nonfinancial,True,True,True,2023-04-30,False,False,none,none,annual_financial_certification;annual_text_certification,0,0,False,False,ST_history_label_and_input_certification_pending
002467.SZ:2023,002467.SZ,2023-05-01,validation,pending,,12,0,0,False,False,0,pending,True,True,True,2024-04-30,False,False,none,none,historical_industry;annual_financial_certification;annual_text_certification,0,0,False,False,ST_history_label_and_input_certification_pending
002467.SZ:2024,002467.SZ,2024-05-01,test,pending,,12,0,0,False,False,0,verified_nonfinancial,True,True,True,2025-04-30,False,False,none,none,annual_financial_certification;annual_text_certification,0,0,False,False,ST_history_label_and_input_certification_pending
002467.SZ:2025,002467.SZ,2025-05-01,test,pending,,12,0,0,False,False,0,verified_nonfinancial,True,True,True,2026-04-30,False,False,none,none,annual_financial_certification;annual_text_certification,0,0,False,False,ST_history_label_and_input_certification_pending
002470.SZ:2017,002470.SZ,2017-05-01,train,pending,,12,0,0,False,False,0,verified_nonfinancial,True,True,True,2018-04-30,False,False,none,none,annual_financial_certification;annual_text_certification,0,0,False,False,ST_history_label_and_input_certification_pending
002470.SZ:2018,002470.SZ,2018-05-01,train,pending,,12,0,0,False,False,0,verified_nonfinancial,True,True,True,2019-04-30,False,False,none,none,annual_financial_certification;annual_text_certification,0,0,False,False,ST_history_label_and_input_certification_pending
002470.SZ:2019,002470.SZ,2019-05-01,train,pending,,12,0,0,False,False,0,verified_nonfinancial,True,True,True,2020-04-30,False,False,none,none,annual_financial_certification;annual_text_certification,0,0,False,False,ST_history_label_and_input_certification_pending
002470.SZ:2020,002470.SZ,2020-05-01,train,pending,,12,0,0,False,False,1,verified_nonfinancial,True,True,True,2020-07-01,False,False,none,none,annual_financial_certification;annual_text_certification,0,1,False,False,ST_history_label_and_input_certification_pending
002470.SZ:2021,002470.SZ,2021-05-01,train,excluded,,12,0,0,False,False,,verified_nonfinancial,True,False,False,,False,False,none,none,,1,0,False,False,preorigin_financial_industry_or_confirmed_baseline_ST
002470.SZ:2022,002470.SZ,2022-05-01,validation,excluded,,12,0,0,False,False,,verified_nonfinancial,True,False,False,,False,False,none,none,,1,0,False,False,preorigin_financial_industry_or_confirmed_baseline_ST
002470.SZ:2023,002470.SZ,2023-05-01,validation,excluded,,12,0,0,False,False,,pending,True,False,False,,False,False,none,none,,1,0,False,False,preorigin_financial_industry_or_confirmed_baseline_ST
002470.SZ:2024,002470.SZ,2024-05-01,test,pending,,12,0,0,False,False,0,verified_nonfinancial,True,True,True,2025-04-30,False,False,none,none,annual_financial_certification;annual_text_certification,0,0,False,False,ST_history_label_and_input_certification_pending
002470.SZ:2025,002470.SZ,2025-05-01,test,pending,,12,0,0,False,False,0,verified_nonfinancial,True,True,True,2026-04-30,False,False,none,none,annual_financial_certification;annual_text_certification,0,0,False,False,ST_history_label_and_input_certification_pending
002479.SZ:2017,002479.SZ,2017-05-01,train,pending,,12,0,0,False,False,0,verified_nonfinancial,True,True,True,2018-04-30,False,False,none,none,annual_financial_certification;annual_text_certification,0,0,False,False,ST_history_label_and_input_certification_pending
002479.SZ:2018,002479.SZ,2018-05-01,train,pending,,12,0,0,False,False,0,verified_nonfinancial,True,True,True,2019-04-30,False,False,none,none,annual_financial_certification;annual_text_certification,0,0,False,False,ST_history_label_and_input_certification_pending
002479.SZ:2019,002479.SZ,2019-05-01,train,pending,,12,0,0,False,False,0,verified_nonfinancial,True,True,True,2020-04-30,False,False,none,none,annual_financial_certification;annual_text_certification,0,0,False,False,ST_history_label_and_input_certification_pending
002479.SZ:2020,002479.SZ,2020-05-01,train,pending,,12,0,0,False,False,0,verified_nonfinancial,True,True,True,2021-04-30,False,False,none,none,annual_financial_certification;annual_text_certification,0,0,False,False,ST_history_label_and_input_certification_pending
002479.SZ:2021,002479.SZ,2021-05-01,train,pending,,12,0,0,False,False,0,verified_nonfinancial,True,True,True,2022-04-30,False,False,none,none,annual_financial_certification;annual_text_certification,0,0,False,False,ST_history_label_and_input_certification_pending
002479.SZ:2022,002479.SZ,2022-05-01,validation,pending,,12,0,0,False,False,0,verified_nonfinancial,True,True,True,2023-04-30,False,False,none,none,annual_financial_certification;annual_text_certification,0,0,False,False,ST_history_label_and_input_certification_pending
002479.SZ:2023,002479.SZ,2023-05-01,validation,pending,,12,0,0,False,False,0,pending,True,True,True,2024-04-30,False,False,none,none,historical_industry;annual_financial_certification;annual_text_certification,0,0,False,False,ST_history_label_and_input_certification_pending
002479.SZ:2024,002479.SZ,2024-05-01,test,pending,,12,0,0,False,False,0,verified_nonfinancial,True,True,True,2025-04-30,False,False,none,none,annual_financial_certification;annual_text_certification,0,0,False,False,ST_history_label_and_input_certification_pending
002479.SZ:2025,002479.SZ,2025-05-01,test,pending,,12,0,0,False,False,0,verified_nonfinancial,True,True,True,2026-04-30,False,False,none,none,annual_financial_certification;annual_text_certification,0,0,False,False,ST_history_label_and_input_certification_pending
002484.SZ:2017,002484.SZ,2017-05-01,train,pending,,12,0,0,False,False,0,verified_nonfinancial,True,True,True,2018-04-30,False,False,none,none,annual_financial_certification;annual_text_certification,0,0,False,False,ST_history_label_and_input_certification_pending
002484.SZ:2018,002484.SZ,2018-05-01,train,pending,,12,0,0,False,False,0,verified_nonfinancial,True,True,True,2019-04-30,False,False,none,none,annual_financial_certification;annual_text_certification,0,0,False,False,ST_history_label_and_input_certification_pending
002484.SZ:2019,002484.SZ,2019-05-01,train,pending,,12,0,0,False,False,0,verified_nonfinancial,True,True,True,2020-04-30,False,False,none,none,annual_financial_certification;annual_text_certification,0,0,False,False,ST_history_label_and_input_certification_pending
002484.SZ:2020,002484.SZ,2020-05-01,train,pending,,12,0,0,False,False,0,verified_nonfinancial,True,True,True,2021-04-30,False,False,none,none,annual_financial_certification;annual_text_certification,0,0,False,False,ST_history_label_and_input_certification_pending
002484.SZ:2021,002484.SZ,2021-05-01,train,pending,,12,0,0,False,False,0,verified_nonfinancial,True,True,True,2022-04-30,False,False,none,none,annual_financial_certification;annual_text_certification,0,0,False,False,ST_history_label_and_input_certification_pending
002484.SZ:2022,002484.SZ,2022-05-01,validation,pending,,12,0,0,False,False,0,verified_nonfinancial,True,True,True,2023-04-30,False,False,none,none,annual_financial_certification;annual_text_certification,0,0,False,False,ST_history_label_and_input_certification_pending
002484.SZ:2023,002484.SZ,2023-05-01,validation,pending,,12,0,0,False,False,0,pending,True,True,True,2024-04-30,False,False,none,none,historical_industry;annual_financial_certification;annual_text_certification,0,0,False,False,ST_history_label_and_input_certification_pending
002484.SZ:2024,002484.SZ,2024-05-01,test,pending,,12,0,0,False,False,0,verified_nonfinancial,True,True,True,2025-04-30,False,False,none,none,annual_financial_certification;annual_text_certification,0,0,False,False,ST_history_label_and_input_certification_pending
002484.SZ:2025,002484.SZ,2025-05-01,test,pending,,12,0,0,False,False,0,verified_nonfinancial,True,True,True,2026-04-30,False,False,none,none,annual_financial_certification;annual_text_certification,0,0,False,False,ST_history_label_and_input_certification_pending
002492.SZ:2017,002492.SZ,2017-05-01,train,pending,,12,0,0,False,False,0,verified_nonfinancial,True,True,True,2018-04-30,False,False,none,none,annual_financial_certification;annual_text_certification,0,0,False,False,ST_history_label_and_input_certification_pending
002492.SZ:2018,002492.SZ,2018-05-01,train,pending,,12,0,0,False,False,0,verified_nonfinancial,True,True,True,2019-04-30,False,False,none,none,annual_financial_certification;annual_text_certification,0,0,False,False,ST_history_label_and_input_certification_pending
002492.SZ:2019,002492.SZ,2019-05-01,train,pending,,12,0,0,False,False,0,verified_nonfinancial,True,True,True,2020-04-30,False,False,none,none,annual_financial_certification;annual_text_certification,0,0,False,False,ST_history_label_and_input_certification_pending
002492.SZ:2020,002492.SZ,2020-05-01,train,pending,,12,0,0,False,False,0,verified_nonfinancial,True,True,True,2021-04-30,False,False,none,none,annual_financial_certification;annual_text_certification,0,0,False,False,ST_history_label_and_input_certification_pending
002492.SZ:2021,002492.SZ,2021-05-01,train,pending,,12,0,0,False,False,0,verified_nonfinancial,True,True,True,2022-04-30,False,False,none,none,annual_financial_certification;annual_text_certification,0,0,False,False,ST_history_label_and_input_certification_pending
002492.SZ:2022,002492.SZ,2022-05-01,validation,pending,,12,0,0,False,False,0,verified_nonfinancial,True,True,True,2023-04-30,False,False,none,none,annual_financial_certification;annual_text_certification,0,0,False,False,ST_history_label_and_input_certification_pending
002492.SZ:2023,002492.SZ,2023-05-01,validation,pending,,12,0,0,False,False,0,pending,True,True,True,2024-04-30,False,False,none,none,historical_industry;annual_financial_certification;annual_text_certification,0,0,False,False,ST_history_label_and_input_certification_pending
002492.SZ:2024,002492.SZ,2024-05-01,test,pending,,12,0,0,False,False,0,verified_nonfinancial,True,True,True,2025-04-30,False,False,none,none,annual_financial_certification;annual_text_certification,0,0,False,False,ST_history_label_and_input_certification_pending
002492.SZ:2025,002492.SZ,2025-05-01,test,pending,,12,0,0,False,False,0,verified_nonfinancial,True,True,True,2026-04-30,False,False,none,none,annual_financial_certification;annual_text_certification,0,0,False,False,ST_history_label_and_input_certification_pending
002513.SZ:2017,002513.SZ,2017-05-01,train,pending,,12,0,0,False,False,0,verified_nonfinancial,True,True,True,2018-04-30,False,False,none,none,annual_financial_certification;annual_text_certification,0,0,False,False,ST_history_label_and_input_certification_pending
002513.SZ:2018,002513.SZ,2018-05-01,train,pending,,12,0,0,False,False,0,verified_nonfinancial,True,True,True,2019-04-30,False,False,none,none,annual_financial_certification;annual_text_certification,0,0,False,False,ST_history_label_and_input_certification_pending
002513.SZ:2019,002513.SZ,2019-05-01,train,pending,,12,0,0,False,False,1,verified_nonfinancial,True,True,True,2020-04-29,False,False,none,none,annual_financial_certification;annual_text_certification,0,1,False,False,ST_history_label_and_input_certification_pending
002513.SZ:2020,002513.SZ,2020-05-01,train,excluded,,12,0,0,False,False,,verified_nonfinancial,True,False,False,,False,False,none,none,,1,0,False,False,preorigin_financial_industry_or_confirmed_baseline_ST
002513.SZ:2021,002513.SZ,2021-05-01,train,excluded,,12,0,0,False,False,,verified_nonfinancial,True,False,False,,False,False,none,none,,1,0,False,False,preorigin_financial_industry_or_confirmed_baseline_ST
002513.SZ:2022,002513.SZ,2022-05-01,validation,pending,,12,0,0,False,False,0,verified_nonfinancial,True,True,True,2023-04-30,False,False,none,none,annual_financial_certification;annual_text_certification,0,0,False,False,ST_history_label_and_input_certification_pending
002513.SZ:2023,002513.SZ,2023-05-01,validation,pending,,12,0,0,False,False,0,pending,True,True,True,2024-04-30,False,False,none,none,historical_industry;annual_financial_certification;annual_text_certification,0,0,False,False,ST_history_label_and_input_certification_pending
002513.SZ:2024,002513.SZ,2024-05-01,test,pending,,12,0,0,False,False,0,verified_nonfinancial,True,True,True,2025-04-30,False,False,none,none,annual_financial_certification;annual_text_certification,0,0,False,False,ST_history_label_and_input_certification_pending
002513.SZ:2025,002513.SZ,2025-05-01,test,pending,,12,0,0,False,False,0,verified_nonfinancial,True,True,True,2026-04-30,False,False,none,none,annual_financial_certification;annual_text_certification,0,0,False,False,ST_history_label_and_input_certification_pending
002519.SZ:2017,002519.SZ,2017-05-01,train,pending,,12,0,0,False,False,0,verified_nonfinancial,True,True,True,2018-04-30,False,False,none,none,annual_financial_certification;annual_text_certification,0,0,False,False,ST_history_label_and_input_certification_pending
002519.SZ:2018,002519.SZ,2018-05-01,train,pending,,12,0,0,False,False,0,verified_nonfinancial,True,True,True,2019-04-30,False,False,none,none,annual_financial_certification;annual_text_certification,0,0,False,False,ST_history_label_and_input_certification_pending
002519.SZ:2019,002519.SZ,2019-05-01,train,pending,,12,0,0,False,False,0,verified_nonfinancial,True,True,True,2020-04-30,False,False,none,none,annual_financial_certification;annual_text_certification,0,0,False,False,ST_history_label_and_input_certification_pending
002519.SZ:2020,002519.SZ,2020-05-01,train,pending,,12,0,0,False,False,0,verified_nonfinancial,True,True,True,2021-04-30,False,False,none,none,annual_financial_certification;annual_text_certification,0,0,False,False,ST_history_label_and_input_certification_pending
002519.SZ:2021,002519.SZ,2021-05-01,train,pending,,12,0,0,False,False,0,verified_nonfinancial,True,True,True,2022-04-30,False,False,none,none,annual_financial_certification;annual_text_certification,0,0,False,False,ST_history_label_and_input_certification_pending
002519.SZ:2022,002519.SZ,2022-05-01,validation,pending,,12,0,0,False,False,0,verified_nonfinancial,True,True,True,2023-04-30,False,False,none,none,annual_financial_certification;annual_text_certification,0,0,False,False,ST_history_label_and_input_certification_pending
002519.SZ:2023,002519.SZ,2023-05-01,validation,pending,,12,0,0,False,False,0,pending,True,True,True,2024-04-30,False,False,none,none,historical_industry;annual_financial_certification;annual_text_certification,0,0,False,False,ST_history_label_and_input_certification_pending
002519.SZ:2024,002519.SZ,2024-05-01,test,pending,,12,0,0,False,False,0,verified_nonfinancial,True,True,True,2025-04-30,False,False,none,none,annual_financial_certification;annual_text_certification,0,0,False,False,ST_history_label_and_input_certification_pending
002519.SZ:2025,002519.SZ,2025-05-01,test,pending,,12,0,0,False,False,0,verified_nonfinancial,True,True,True,2026-04-30,False,False,none,none,annual_financial_certification;annual_text_certification,0,0,False,False,ST_history_label_and_input_certification_pending
002520.SZ:2017,002520.SZ,2017-05-01,train,pending,,12,0,0,False,False,0,verified_nonfinancial,True,True,True,2018-04-30,False,False,none,none,annual_financial_certification;annual_text_certification,0,0,False,False,ST_history_label_and_input_certification_pending
002520.SZ:2018,002520.SZ,2018-05-01,train,pending,,12,0,0,False,False,0,verified_nonfinancial,True,True,True,2019-04-30,False,False,none,none,annual_financial_certification;annual_text_certification,0,0,False,False,ST_history_label_and_input_certification_pending
002520.SZ:2019,002520.SZ,2019-05-01,train,pending,,12,0,0,False,False,0,verified_nonfinancial,True,True,True,2020-04-30,False,False,none,none,annual_financial_certification;annual_text_certification,0,0,False,False,ST_history_label_and_input_certification_pending
002520.SZ:2020,002520.SZ,2020-05-01,train,pending,,12,0,0,False,False,0,verified_nonfinancial,True,True,True,2021-04-30,False,False,none,none,annual_financial_certification;annual_text_certification,0,0,False,False,ST_history_label_and_input_certification_pending
002520.SZ:2021,002520.SZ,2021-05-01,train,pending,,12,0,0,False,False,0,verified_nonfinancial,True,True,True,2022-04-30,False,False,none,none,annual_financial_certification;annual_text_certification,0,0,False,False,ST_history_label_and_input_certification_pending
002520.SZ:2022,002520.SZ,2022-05-01,validation,pending,,12,0,0,False,False,0,verified_nonfinancial,True,True,True,2023-04-30,False,False,none,none,annual_financial_certification;annual_text_certification,0,0,False,False,ST_history_label_and_input_certification_pending
002520.SZ:2023,002520.SZ,2023-05-01,validation,pending,,12,0,0,False,False,0,pending,True,True,True,2024-04-30,False,False,none,none,historical_industry;annual_financial_certification;annual_text_certification,0,0,False,False,ST_history_label_and_input_certification_pending
002520.SZ:2024,002520.SZ,2024-05-01,test,pending,,12,0,0,False,False,0,verified_nonfinancial,True,True,True,2025-04-30,False,False,none,none,annual_financial_certification;annual_text_certification,0,0,False,False,ST_history_label_and_input_certification_pending
002520.SZ:2025,002520.SZ,2025-05-01,test,pending,,12,0,0,False,False,0,verified_nonfinancial,True,True,True,2026-04-30,False,False,none,none,annual_financial_certification;annual_text_certification,0,0,False,False,ST_history_label_and_input_certification_pending
002524.SZ:2017,002524.SZ,2017-05-01,train,pending,,12,0,0,False,False,0,verified_nonfinancial,True,True,True,2018-04-30,False,False,none,none,annual_financial_certification;annual_text_certification,0,0,False,False,ST_history_label_and_input_certification_pending
002524.SZ:2018,002524.SZ,2018-05-01,train,pending,,12,0,0,False,False,0,verified_nonfinancial,True,True,True,2019-04-30,False,False,none,none,annual_financial_certification;annual_text_certification,0,0,False,False,ST_history_label_and_input_certification_pending
002524.SZ:2019,002524.SZ,2019-05-01,train,pending,,12,0,0,False,False,0,verified_nonfinancial,True,True,True,2020-04-30,False,False,none,none,annual_financial_certification;annual_text_certification,0,0,False,False,ST_history_label_and_input_certification_pending
