sample_id,firm_id,origin,followup_end_exclusive,membership,baseline_ST,registry_label,label_available_date,event_date,event_source_row,status,reason
002699.SZ:2023,002699.SZ,2023-05-01,2024-05-01,verified_listing_interval,1,,,,,excluded,ST_at_origin
002699.SZ:2024,002699.SZ,2024-05-01,2025-05-01,verified_listing_interval,1,,,,,excluded,ST_at_origin
002706.SZ:2017,002706.SZ,2017-05-01,2018-05-01,verified_listing_interval,0,0,2018-04-30,,,verified_registry_endpoint,complete_export_no_new_ST_transition
002706.SZ:2018,002706.SZ,2018-05-01,2019-05-01,verified_listing_interval,0,0,2019-04-30,,,verified_registry_endpoint,complete_export_no_new_ST_transition
002706.SZ:2019,002706.SZ,2019-05-01,2020-05-01,verified_listing_interval,0,0,2020-04-30,,,verified_registry_endpoint,complete_export_no_new_ST_transition
002706.SZ:2020,002706.SZ,2020-05-01,2021-05-01,verified_listing_interval,0,0,2021-04-30,,,verified_registry_endpoint,complete_export_no_new_ST_transition
002706.SZ:2021,002706.SZ,2021-05-01,2022-05-01,verified_listing_interval,0,0,2022-04-30,,,verified_registry_endpoint,complete_export_no_new_ST_transition
002706.SZ:2022,002706.SZ,2022-05-01,2023-05-01,verified_listing_interval,0,0,2023-04-30,,,verified_registry_endpoint,complete_export_no_new_ST_transition
002706.SZ:2023,002706.SZ,2023-05-01,2024-05-01,verified_listing_interval,0,0,2024-04-30,,,verified_registry_endpoint,complete_export_no_new_ST_transition
002706.SZ:2024,002706.SZ,2024-05-01,2025-05-01,verified_listing_interval,0,0,2025-04-30,,,verified_registry_endpoint,complete_export_no_new_ST_transition
002706.SZ:2025,002706.SZ,2025-05-01,2026-05-01,verified_listing_interval,0,0,2026-04-30,,,verified_registry_endpoint,complete_export_no_new_ST_transition
002709.SZ:2017,002709.SZ,2017-05-01,2018-05-01,verified_listing_interval,0,0,2018-04-30,,,verified_registry_endpoint,complete_export_no_new_ST_transition
002709.SZ:2018,002709.SZ,2018-05-01,2019-05-01,verified_listing_interval,0,0,2019-04-30,,,verified_registry_endpoint,complete_export_no_new_ST_transition
002709.SZ:2019,002709.SZ,2019-05-01,2020-05-01,verified_listing_interval,0,0,2020-04-30,,,verified_registry_endpoint,complete_export_no_new_ST_transition
002709.SZ:2020,002709.SZ,2020-05-01,2021-05-01,verified_listing_interval,0,0,2021-04-30,,,verified_registry_endpoint,complete_export_no_new_ST_transition
002709.SZ:2021,002709.SZ,2021-05-01,2022-05-01,verified_listing_interval,0,0,2022-04-30,,,verified_registry_endpoint,complete_export_no_new_ST_transition
002709.SZ:2022,002709.SZ,2022-05-01,2023-05-01,verified_listing_interval,0,0,2023-04-30,,,verified_registry_endpoint,complete_export_no_new_ST_transition
002709.SZ:2023,002709.SZ,2023-05-01,2024-05-01,verified_listing_interval,0,0,2024-04-30,,,verified_registry_endpoint,complete_export_no_new_ST_transition
002709.SZ:2024,002709.SZ,2024-05-01,2025-05-01,verified_listing_interval,0,0,2025-04-30,,,verified_registry_endpoint,complete_export_no_new_ST_transition
002709.SZ:2025,002709.SZ,2025-05-01,2026-05-01,verified_listing_interval,0,0,2026-04-30,,,verified_registry_endpoint,complete_export_no_new_ST_transition
002713.SZ:2017,002713.SZ,2017-05-01,2018-05-01,verified_listing_interval,0,0,2018-04-30,,,verified_registry_endpoint,complete_export_no_new_ST_transition
002713.SZ:2018,002713.SZ,2018-05-01,2019-05-01,verified_listing_interval,0,0,2019-04-30,,,verified_registry_endpoint,complete_export_no_new_ST_transition
002713.SZ:2019,002713.SZ,2019-05-01,2020-05-01,verified_listing_interval,0,0,2020-04-30,,,verified_registry_endpoint,complete_export_no_new_ST_transition
002713.SZ:2020,002713.SZ,2020-05-01,2021-05-01,verified_listing_interval,0,0,2021-04-30,,,verified_registry_endpoint,complete_export_no_new_ST_transition
002713.SZ:2021,002713.SZ,2021-05-01,2022-05-01,verified_listing_interval,0,0,2022-04-30,,,verified_registry_endpoint,complete_export_no_new_ST_transition
002713.SZ:2022,002713.SZ,2022-05-01,2023-05-01,verified_listing_interval,0,0,2023-04-30,,,verified_registry_endpoint,complete_export_no_new_ST_transition
002713.SZ:2023,002713.SZ,2023-05-01,2024-05-01,verified_listing_interval,0,0,2024-04-30,,,verified_registry_endpoint,complete_export_no_new_ST_transition
002713.SZ:2024,002713.SZ,2024-05-01,2025-05-01,verified_listing_interval,0,1,2025-04-30,2025-04-30,414,verified_registry_endpoint,new_ST_name_transition
002713.SZ:2025,002713.SZ,2025-05-01,2026-05-01,verified_listing_interval,1,,,,,excluded,ST_at_origin
002714.SZ:2017,002714.SZ,2017-05-01,2018-05-01,verified_listing_interval,0,0,2018-04-30,,,verified_registry_endpoint,complete_export_no_new_ST_transition
002714.SZ:2018,002714.SZ,2018-05-01,2019-05-01,verified_listing_interval,0,0,2019-04-30,,,verified_registry_endpoint,complete_export_no_new_ST_transition
002714.SZ:2019,002714.SZ,2019-05-01,2020-05-01,verified_listing_interval,0,0,2020-04-30,,,verified_registry_endpoint,complete_export_no_new_ST_transition
002714.SZ:2020,002714.SZ,2020-05-01,2021-05-01,verified_listing_interval,0,0,2021-04-30,,,verified_registry_endpoint,complete_export_no_new_ST_transition
002714.SZ:2021,002714.SZ,2021-05-01,2022-05-01,verified_listing_interval,0,0,2022-04-30,,,verified_registry_endpoint,complete_export_no_new_ST_transition
002714.SZ:2022,002714.SZ,2022-05-01,2023-05-01,verified_listing_interval,0,0,2023-04-30,,,verified_registry_endpoint,complete_export_no_new_ST_transition
002714.SZ:2023,002714.SZ,2023-05-01,2024-05-01,verified_listing_interval,0,0,2024-04-30,,,verified_registry_endpoint,complete_export_no_new_ST_transition
002714.SZ:2024,002714.SZ,2024-05-01,2025-05-01,verified_listing_interval,0,0,2025-04-30,,,verified_registry_endpoint,complete_export_no_new_ST_transition
002714.SZ:2025,002714.SZ,2025-05-01,2026-05-01,verified_listing_interval,0,0,2026-04-30,,,verified_registry_endpoint,complete_export_no_new_ST_transition
002723.SZ:2017,002723.SZ,2017-05-01,2018-05-01,verified_listing_interval,0,0,2018-04-30,,,verified_registry_endpoint,complete_export_no_new_ST_transition
002723.SZ:2018,002723.SZ,2018-05-01,2019-05-01,verified_listing_interval,0,0,2019-04-30,,,verified_registry_endpoint,complete_export_no_new_ST_transition
002723.SZ:2019,002723.SZ,2019-05-01,2020-05-01,verified_listing_interval,0,0,2020-04-30,,,verified_registry_endpoint,complete_export_no_new_ST_transition
002723.SZ:2020,002723.SZ,2020-05-01,2021-05-01,verified_listing_interval,0,0,2021-04-30,,,verified_registry_endpoint,complete_export_no_new_ST_transition
002723.SZ:2021,002723.SZ,2021-05-01,2022-05-01,verified_listing_interval,0,0,2022-04-30,,,verified_registry_endpoint,complete_export_no_new_ST_transition
002723.SZ:2022,002723.SZ,2022-05-01,2023-05-01,verified_listing_interval,0,0,2023-04-30,,,verified_registry_endpoint,complete_export_no_new_ST_transition
002723.SZ:2023,002723.SZ,2023-05-01,2024-05-01,verified_listing_interval,0,0,2024-04-30,,,verified_registry_endpoint,complete_export_no_new_ST_transition
002723.SZ:2024,002723.SZ,2024-05-01,2025-05-01,verified_listing_interval,0,0,2025-04-30,,,verified_registry_endpoint,complete_export_no_new_ST_transition
002723.SZ:2025,002723.SZ,2025-05-01,2026-05-01,verified_listing_interval,0,0,2026-04-30,,,verified_registry_endpoint,complete_export_no_new_ST_transition
002735.SZ:2018,002735.SZ,2018-05-01,2019-05-01,verified_listing_interval,0,0,2019-04-30,,,verified_registry_endpoint,complete_export_no_new_ST_transition
002735.SZ:2019,002735.SZ,2019-05-01,2020-05-01,verified_listing_interval,0,0,2020-04-30,,,verified_registry_endpoint,complete_export_no_new_ST_transition
002735.SZ:2020,002735.SZ,2020-05-01,2021-05-01,verified_listing_interval,0,0,2021-04-30,,,verified_registry_endpoint,complete_export_no_new_ST_transition
002735.SZ:2021,002735.SZ,2021-05-01,2022-05-01,verified_listing_interval,0,0,2022-04-30,,,verified_registry_endpoint,complete_export_no_new_ST_transition
002735.SZ:2022,002735.SZ,2022-05-01,2023-05-01,verified_listing_interval,0,0,2023-04-30,,,verified_registry_endpoint,complete_export_no_new_ST_transition
002735.SZ:2023,002735.SZ,2023-05-01,2024-05-01,verified_listing_interval,0,0,2024-04-30,,,verified_registry_endpoint,complete_export_no_new_ST_transition
002735.SZ:2024,002735.SZ,2024-05-01,2025-05-01,verified_listing_interval,0,0,2025-04-30,,,verified_registry_endpoint,complete_export_no_new_ST_transition
002735.SZ:2025,002735.SZ,2025-05-01,2026-05-01,verified_listing_interval,0,0,2026-04-30,,,verified_registry_endpoint,complete_export_no_new_ST_transition
002736.SZ:2018,002736.SZ,2018-05-01,2019-05-01,verified_listing_interval,0,0,2019-04-30,,,verified_registry_endpoint,complete_export_no_new_ST_transition
002736.SZ:2019,002736.SZ,2019-05-01,2020-05-01,verified_listing_interval,0,0,2020-04-30,,,verified_registry_endpoint,complete_export_no_new_ST_transition
002736.SZ:2020,002736.SZ,2020-05-01,2021-05-01,verified_listing_interval,0,0,2021-04-30,,,verified_registry_endpoint,complete_export_no_new_ST_transition
002736.SZ:2021,002736.SZ,2021-05-01,2022-05-01,verified_listing_interval,0,0,2022-04-30,,,verified_registry_endpoint,complete_export_no_new_ST_transition
002736.SZ:2022,002736.SZ,2022-05-01,2023-05-01,verified_listing_interval,0,0,2023-04-30,,,verified_registry_endpoint,complete_export_no_new_ST_transition
002736.SZ:2023,002736.SZ,2023-05-01,2024-05-01,verified_listing_interval,0,0,2024-04-30,,,verified_registry_endpoint,complete_export_no_new_ST_transition
002736.SZ:2024,002736.SZ,2024-05-01,2025-05-01,verified_listing_interval,0,0,2025-04-30,,,verified_registry_endpoint,complete_export_no_new_ST_transition
002736.SZ:2025,002736.SZ,2025-05-01,2026-05-01,verified_listing_interval,0,0,2026-04-30,,,verified_registry_endpoint,complete_export_no_new_ST_transition
002738.SZ:2018,002738.SZ,2018-05-01,2019-05-01,verified_listing_interval,0,0,2019-04-30,,,verified_registry_endpoint,complete_export_no_new_ST_transition
002738.SZ:2019,002738.SZ,2019-05-01,2020-05-01,verified_listing_interval,0,0,2020-04-30,,,verified_registry_endpoint,complete_export_no_new_ST_transition
002738.SZ:2020,002738.SZ,2020-05-01,2021-05-01,verified_listing_interval,0,0,2021-04-30,,,verified_registry_endpoint,complete_export_no_new_ST_transition
002738.SZ:2021,002738.SZ,2021-05-01,2022-05-01,verified_listing_interval,0,0,2022-04-30,,,verified_registry_endpoint,complete_export_no_new_ST_transition
002738.SZ:2022,002738.SZ,2022-05-01,2023-05-01,verified_listing_interval,0,0,2023-04-30,,,verified_registry_endpoint,complete_export_no_new_ST_transition
002738.SZ:2023,002738.SZ,2023-05-01,2024-05-01,verified_listing_interval,0,0,2024-04-30,,,verified_registry_endpoint,complete_export_no_new_ST_transition
002738.SZ:2024,002738.SZ,2024-05-01,2025-05-01,verified_listing_interval,0,0,2025-04-30,,,verified_registry_endpoint,complete_export_no_new_ST_transition
002738.SZ:2025,002738.SZ,2025-05-01,2026-05-01,verified_listing_interval,0,0,2026-04-30,,,verified_registry_endpoint,complete_export_no_new_ST_transition
002742.SZ:2018,002742.SZ,2018-05-01,2019-05-01,verified_listing_interval,0,0,2019-04-30,,,verified_registry_endpoint,complete_export_no_new_ST_transition
002742.SZ:2019,002742.SZ,2019-05-01,2020-05-01,verified_listing_interval,0,0,2020-04-30,,,verified_registry_endpoint,complete_export_no_new_ST_transition
002742.SZ:2020,002742.SZ,2020-05-01,2021-05-01,verified_listing_interval,0,0,2021-04-30,,,verified_registry_endpoint,complete_export_no_new_ST_transition
002742.SZ:2021,002742.SZ,2021-05-01,2022-05-01,verified_listing_interval,0,0,2022-04-30,,,verified_registry_endpoint,complete_export_no_new_ST_transition
002742.SZ:2022,002742.SZ,2022-05-01,2023-05-01,verified_listing_interval,0,1,2022-09-27,2022-09-27,1261,verified_registry_endpoint,new_ST_name_transition
002742.SZ:2023,002742.SZ,2023-05-01,2024-05-01,verified_listing_interval,1,,,,,excluded,ST_at_origin
002742.SZ:2024,002742.SZ,2024-05-01,2025-05-01,verified_listing_interval,1,,,,,excluded,ST_at_origin
002742.SZ:2025,002742.SZ,2025-05-01,2026-05-01,verified_listing_interval,1,,,,,excluded,ST_at_origin
002747.SZ:2018,002747.SZ,2018-05-01,2019-05-01,verified_listing_interval,0,0,2019-04-30,,,verified_registry_endpoint,complete_export_no_new_ST_transition
002747.SZ:2019,002747.SZ,2019-05-01,2020-05-01,verified_listing_interval,0,0,2020-04-30,,,verified_registry_endpoint,complete_export_no_new_ST_transition
002747.SZ:2020,002747.SZ,2020-05-01,2021-05-01,verified_listing_interval,0,0,2021-04-30,,,verified_registry_endpoint,complete_export_no_new_ST_transition
002747.SZ:2021,002747.SZ,2021-05-01,2022-05-01,verified_listing_interval,0,0,2022-04-30,,,verified_registry_endpoint,complete_export_no_new_ST_transition
002747.SZ:2022,002747.SZ,2022-05-01,2023-05-01,verified_listing_interval,0,0,2023-04-30,,,verified_registry_endpoint,complete_export_no_new_ST_transition
002747.SZ:2023,002747.SZ,2023-05-01,2024-05-01,verified_listing_interval,0,0,2024-04-30,,,verified_registry_endpoint,complete_export_no_new_ST_transition
002747.SZ:2024,002747.SZ,2024-05-01,2025-05-01,verified_listing_interval,0,0,2025-04-30,,,verified_registry_endpoint,complete_export_no_new_ST_transition
002747.SZ:2025,002747.SZ,2025-05-01,2026-05-01,verified_listing_interval,0,0,2026-04-30,,,verified_registry_endpoint,complete_export_no_new_ST_transition
002748.SZ:2018,002748.SZ,2018-05-01,2019-05-01,verified_listing_interval,0,0,2019-04-30,,,verified_registry_endpoint,complete_export_no_new_ST_transition
002748.SZ:2019,002748.SZ,2019-05-01,2020-05-01,verified_listing_interval,0,0,2020-04-30,,,verified_registry_endpoint,complete_export_no_new_ST_transition
002748.SZ:2020,002748.SZ,2020-05-01,2021-05-01,verified_listing_interval,0,0,2021-04-30,,,verified_registry_endpoint,complete_export_no_new_ST_transition
002748.SZ:2021,002748.SZ,2021-05-01,2022-05-01,verified_listing_interval,0,0,2022-04-30,,,verified_registry_endpoint,complete_export_no_new_ST_transition
002748.SZ:2022,002748.SZ,2022-05-01,2023-05-01,verified_listing_interval,0,0,2023-04-30,,,verified_registry_endpoint,complete_export_no_new_ST_transition
002748.SZ:2023,002748.SZ,2023-05-01,2024-05-01,verified_listing_interval,0,0,2024-04-30,,,verified_registry_endpoint,complete_export_no_new_ST_transition
002748.SZ:2024,002748.SZ,2024-05-01,2025-05-01,verified_listing_interval,0,1,2024-05-17,2024-05-17,654,verified_registry_endpoint,new_ST_name_transition
002748.SZ:2025,002748.SZ,2025-05-01,2026-05-01,verified_listing_interval,1,,,,,excluded,ST_at_origin
002753.SZ:2019,002753.SZ,2019-05-01,2020-05-01,verified_listing_interval,0,0,2020-04-30,,,verified_registry_endpoint,complete_export_no_new_ST_transition
002753.SZ:2020,002753.SZ,2020-05-01,2021-05-01,verified_listing_interval,0,0,2021-04-30,,,verified_registry_endpoint,complete_export_no_new_ST_transition
002753.SZ:2021,002753.SZ,2021-05-01,2022-05-01,verified_listing_interval,0,0,2022-04-30,,,verified_registry_endpoint,complete_export_no_new_ST_transition
002753.SZ:2022,002753.SZ,2022-05-01,2023-05-01,verified_listing_interval,0,0,2023-04-30,,,verified_registry_endpoint,complete_export_no_new_ST_transition
002753.SZ:2023,002753.SZ,2023-05-01,2024-05-01,verified_listing_interval,0,0,2024-04-30,,,verified_registry_endpoint,complete_export_no_new_ST_transition
002753.SZ:2024,002753.SZ,2024-05-01,2025-05-01,verified_listing_interval,0,0,2025-04-30,,,verified_registry_endpoint,complete_export_no_new_ST_transition
002753.SZ:2025,002753.SZ,2025-05-01,2026-05-01,verified_listing_interval,0,0,2026-04-30,,,verified_registry_endpoint,complete_export_no_new_ST_transition
002760.SZ:2019,002760.SZ,2019-05-01,2020-05-01,verified_listing_interval,0,0,2020-04-30,,,verified_registry_endpoint,complete_export_no_new_ST_transition
002760.SZ:2020,002760.SZ,2020-05-01,2021-05-01,verified_listing_interval,0,0,2021-04-30,,,verified_registry_endpoint,complete_export_no_new_ST_transition
002760.SZ:2021,002760.SZ,2021-05-01,2022-05-01,verified_listing_interval,0,0,2022-04-30,,,verified_registry_endpoint,complete_export_no_new_ST_transition
002760.SZ:2022,002760.SZ,2022-05-01,2023-05-01,verified_listing_interval,0,0,2023-04-30,,,verified_registry_endpoint,complete_export_no_new_ST_transition
002760.SZ:2023,002760.SZ,2023-05-01,2024-05-01,verified_listing_interval,0,0,2024-04-30,,,verified_registry_endpoint,complete_export_no_new_ST_transition
002760.SZ:2024,002760.SZ,2024-05-01,2025-05-01,verified_listing_interval,0,0,2025-04-30,,,verified_registry_endpoint,complete_export_no_new_ST_transition
002760.SZ:2025,002760.SZ,2025-05-01,2026-05-01,verified_listing_interval,0,0,2026-04-30,,,verified_registry_endpoint,complete_export_no_new_ST_transition
002782.SZ:2019,002782.SZ,2019-05-01,2020-05-01,verified_listing_interval,0,0,2020-04-30,,,verified_registry_endpoint,complete_export_no_new_ST_transition
002782.SZ:2020,002782.SZ,2020-05-01,2021-05-01,verified_listing_interval,0,0,2021-04-30,,,verified_registry_endpoint,complete_export_no_new_ST_transition
002782.SZ:2021,002782.SZ,2021-05-01,2022-05-01,verified_listing_interval,0,0,2022-04-30,,,verified_registry_endpoint,complete_export_no_new_ST_transition
002782.SZ:2022,002782.SZ,2022-05-01,2023-05-01,verified_listing_interval,0,0,2023-04-30,,,verified_registry_endpoint,complete_export_no_new_ST_transition
002782.SZ:2023,002782.SZ,2023-05-01,2024-05-01,verified_listing_interval,0,0,2024-04-30,,,verified_registry_endpoint,complete_export_no_new_ST_transition
002782.SZ:2024,002782.SZ,2024-05-01,2025-05-01,verified_listing_interval,0,0,2025-04-30,,,verified_registry_endpoint,complete_export_no_new_ST_transition
002782.SZ:2025,002782.SZ,2025-05-01,2026-05-01,verified_listing_interval,0,0,2026-04-30,,,verified_registry_endpoint,complete_export_no_new_ST_transition
002788.SZ:2019,002788.SZ,2019-05-01,2020-05-01,verified_listing_interval,0,0,2020-04-30,,,verified_registry_endpoint,complete_export_no_new_ST_transition
002788.SZ:2020,002788.SZ,2020-05-01,2021-05-01,verified_listing_interval,0,0,2021-04-30,,,verified_registry_endpoint,complete_export_no_new_ST_transition
002788.SZ:2021,002788.SZ,2021-05-01,2022-05-01,verified_listing_interval,0,0,2022-04-30,,,verified_registry_endpoint,complete_export_no_new_ST_transition
002788.SZ:2022,002788.SZ,2022-05-01,2023-05-01,verified_listing_interval,0,0,2023-04-30,,,verified_registry_endpoint,complete_export_no_new_ST_transition
002788.SZ:2023,002788.SZ,2023-05-01,2024-05-01,verified_listing_interval,0,0,2024-04-30,,,verified_registry_endpoint,complete_export_no_new_ST_transition
002788.SZ:2024,002788.SZ,2024-05-01,2025-05-01,verified_listing_interval,0,0,2025-04-30,,,verified_registry_endpoint,complete_export_no_new_ST_transition
002788.SZ:2025,002788.SZ,2025-05-01,2026-05-01,verified_listing_interval,0,0,2026-04-30,,,verified_registry_endpoint,complete_export_no_new_ST_transition
002790.SZ:2019,002790.SZ,2019-05-01,2020-05-01,verified_listing_interval,0,0,2020-04-30,,,verified_registry_endpoint,complete_export_no_new_ST_transition
002790.SZ:2020,002790.SZ,2020-05-01,2021-05-01,verified_listing_interval,0,0,2021-04-30,,,verified_registry_endpoint,complete_export_no_new_ST_transition
002790.SZ:2021,002790.SZ,2021-05-01,2022-05-01,verified_listing_interval,0,0,2022-04-30,,,verified_registry_endpoint,complete_export_no_new_ST_transition
002790.SZ:2022,002790.SZ,2022-05-01,2023-05-01,verified_listing_interval,0,0,2023-04-30,,,verified_registry_endpoint,complete_export_no_new_ST_transition
002790.SZ:2023,002790.SZ,2023-05-01,2024-05-01,verified_listing_interval,0,0,2024-04-30,,,verified_registry_endpoint,complete_export_no_new_ST_transition
002790.SZ:2024,002790.SZ,2024-05-01,2025-05-01,verified_listing_interval,0,0,2025-04-30,,,verified_registry_endpoint,complete_export_no_new_ST_transition
002790.SZ:2025,002790.SZ,2025-05-01,2026-05-01,verified_listing_interval,0,0,2026-04-30,,,verified_registry_endpoint,complete_export_no_new_ST_transition
002792.SZ:2019,002792.SZ,2019-05-01,2020-05-01,verified_listing_interval,0,0,2020-04-30,,,verified_registry_endpoint,complete_export_no_new_ST_transition
002792.SZ:2020,002792.SZ,2020-05-01,2021-05-01,verified_listing_interval,0,0,2021-04-30,,,verified_registry_endpoint,complete_export_no_new_ST_transition
002792.SZ:2021,002792.SZ,2021-05-01,2022-05-01,verified_listing_interval,0,0,2022-04-30,,,verified_registry_endpoint,complete_export_no_new_ST_transition
002792.SZ:2022,002792.SZ,2022-05-01,2023-05-01,verified_listing_interval,0,0,2023-04-30,,,verified_registry_endpoint,complete_export_no_new_ST_transition
002792.SZ:2023,002792.SZ,2023-05-01,2024-05-01,verified_listing_interval,0,0,2024-04-30,,,verified_registry_endpoint,complete_export_no_new_ST_transition
002792.SZ:2024,002792.SZ,2024-05-01,2025-05-01,verified_listing_interval,0,0,2025-04-30,,,verified_registry_endpoint,complete_export_no_new_ST_transition
002792.SZ:2025,002792.SZ,2025-05-01,2026-05-01,verified_listing_interval,0,0,2026-04-30,,,verified_registry_endpoint,complete_export_no_new_ST_transition
002795.SZ:2019,002795.SZ,2019-05-01,2020-05-01,verified_listing_interval,0,0,2020-04-30,,,verified_registry_endpoint,complete_export_no_new_ST_transition
002795.SZ:2020,002795.SZ,2020-05-01,2021-05-01,verified_listing_interval,0,0,2021-04-30,,,verified_registry_endpoint,complete_export_no_new_ST_transition
002795.SZ:2021,002795.SZ,2021-05-01,2022-05-01,verified_listing_interval,0,0,2022-04-30,,,verified_registry_endpoint,complete_export_no_new_ST_transition
002795.SZ:2022,002795.SZ,2022-05-01,2023-05-01,verified_listing_interval,0,0,2023-04-30,,,verified_registry_endpoint,complete_export_no_new_ST_transition
002795.SZ:2023,002795.SZ,2023-05-01,2024-05-01,verified_listing_interval,0,0,2024-04-30,,,verified_registry_endpoint,complete_export_no_new_ST_transition
002795.SZ:2024,002795.SZ,2024-05-01,2025-05-01,verified_listing_interval,0,0,2025-04-30,,,verified_registry_endpoint,complete_export_no_new_ST_transition
002795.SZ:2025,002795.SZ,2025-05-01,2026-05-01,verified_listing_interval,0,0,2026-04-30,,,verified_registry_endpoint,complete_export_no_new_ST_transition
002796.SZ:2020,002796.SZ,2020-05-01,2021-05-01,verified_listing_interval,0,0,2021-04-30,,,verified_registry_endpoint,complete_export_no_new_ST_transition
002796.SZ:2021,002796.SZ,2021-05-01,2022-05-01,verified_listing_interval,0,0,2022-04-30,,,verified_registry_endpoint,complete_export_no_new_ST_transition
002796.SZ:2022,002796.SZ,2022-05-01,2023-05-01,verified_listing_interval,0,0,2023-04-30,,,verified_registry_endpoint,complete_export_no_new_ST_transition
002796.SZ:2023,002796.SZ,2023-05-01,2024-05-01,verified_listing_interval,0,0,2024-04-30,,,verified_registry_endpoint,complete_export_no_new_ST_transition
002796.SZ:2024,002796.SZ,2024-05-01,2025-05-01,verified_listing_interval,0,0,2025-04-30,,,verified_registry_endpoint,complete_export_no_new_ST_transition
002796.SZ:2025,002796.SZ,2025-05-01,2026-05-01,verified_listing_interval,0,0,2026-04-30,,,verified_registry_endpoint,complete_export_no_new_ST_transition
002801.SZ:2020,002801.SZ,2020-05-01,2021-05-01,verified_listing_interval,0,0,2021-04-30,,,verified_registry_endpoint,complete_export_no_new_ST_transition
002801.SZ:2021,002801.SZ,2021-05-01,2022-05-01,verified_listing_interval,0,0,2022-04-30,,,verified_registry_endpoint,complete_export_no_new_ST_transition
002801.SZ:2022,002801.SZ,2022-05-01,2023-05-01,verified_listing_interval,0,0,2023-04-30,,,verified_registry_endpoint,complete_export_no_new_ST_transition
002801.SZ:2023,002801.SZ,2023-05-01,2024-05-01,verified_listing_interval,0,0,2024-04-30,,,verified_registry_endpoint,complete_export_no_new_ST_transition
002801.SZ:2024,002801.SZ,2024-05-01,2025-05-01,verified_listing_interval,0,0,2025-04-30,,,verified_registry_endpoint,complete_export_no_new_ST_transition
002801.SZ:2025,002801.SZ,2025-05-01,2026-05-01,verified_listing_interval,0,0,2026-04-30,,,verified_registry_endpoint,complete_export_no_new_ST_transition
002811.SZ:2020,002811.SZ,2020-05-01,2021-05-01,verified_listing_interval,0,0,2021-04-30,,,verified_registry_endpoint,complete_export_no_new_ST_transition
002811.SZ:2021,002811.SZ,2021-05-01,2022-05-01,verified_listing_interval,0,0,2022-04-30,,,verified_registry_endpoint,complete_export_no_new_ST_transition
002811.SZ:2022,002811.SZ,2022-05-01,2023-05-01,verified_listing_interval,0,0,2023-04-30,,,verified_registry_endpoint,complete_export_no_new_ST_transition
002811.SZ:2023,002811.SZ,2023-05-01,2024-05-01,verified_listing_interval,0,0,2024-04-30,,,verified_registry_endpoint,complete_export_no_new_ST_transition
002811.SZ:2024,002811.SZ,2024-05-01,2025-05-01,verified_listing_interval,0,0,2025-04-30,,,verified_registry_endpoint,complete_export_no_new_ST_transition
002811.SZ:2025,002811.SZ,2025-05-01,2026-05-01,verified_listing_interval,0,0,2026-04-30,,,verified_registry_endpoint,complete_export_no_new_ST_transition
002813.SZ:2020,002813.SZ,2020-05-01,2021-05-01,verified_listing_interval,0,0,2021-04-30,,,verified_registry_endpoint,complete_export_no_new_ST_transition
002813.SZ:2021,002813.SZ,2021-05-01,2022-05-01,verified_listing_interval,0,0,2022-04-30,,,verified_registry_endpoint,complete_export_no_new_ST_transition
002813.SZ:2022,002813.SZ,2022-05-01,2023-05-01,verified_listing_interval,0,0,2023-04-30,,,verified_registry_endpoint,complete_export_no_new_ST_transition
002813.SZ:2023,002813.SZ,2023-05-01,2024-05-01,verified_listing_interval,0,0,2024-04-30,,,verified_registry_endpoint,complete_export_no_new_ST_transition
002813.SZ:2024,002813.SZ,2024-05-01,2025-05-01,verified_listing_interval,0,0,2025-04-30,,,verified_registry_endpoint,complete_export_no_new_ST_transition
002813.SZ:2025,002813.SZ,2025-05-01,2026-05-01,verified_listing_interval,0,0,2026-04-30,,,verified_registry_endpoint,complete_export_no_new_ST_transition
002822.SZ:2020,002822.SZ,2020-05-01,2021-05-01,verified_listing_interval,0,0,2021-04-30,,,verified_registry_endpoint,complete_export_no_new_ST_transition
002822.SZ:2021,002822.SZ,2021-05-01,2022-05-01,verified_listing_interval,0,0,2022-04-30,,,verified_registry_endpoint,complete_export_no_new_ST_transition
002822.SZ:2022,002822.SZ,2022-05-01,2023-05-01,verified_listing_interval,0,0,2023-04-30,,,verified_registry_endpoint,complete_export_no_new_ST_transition
002822.SZ:2023,002822.SZ,2023-05-01,2024-05-01,verified_listing_interval,0,1,2024-02-27,2024-02-27,734,verified_registry_endpoint,new_ST_name_transition
002822.SZ:2024,002822.SZ,2024-05-01,2025-05-01,verified_listing_interval,1,,,,,excluded,ST_at_origin
002822.SZ:2025,002822.SZ,2025-05-01,2026-05-01,verified_listing_interval,1,,,,,excluded,ST_at_origin
002830.SZ:2020,002830.SZ,2020-05-01,2021-05-01,verified_listing_interval,0,0,2021-04-30,,,verified_registry_endpoint,complete_export_no_new_ST_transition
002830.SZ:2021,002830.SZ,2021-05-01,2022-05-01,verified_listing_interval,0,0,2022-04-30,,,verified_registry_endpoint,complete_export_no_new_ST_transition
002830.SZ:2022,002830.SZ,2022-05-01,2023-05-01,verified_listing_interval,0,0,2023-04-30,,,verified_registry_endpoint,complete_export_no_new_ST_transition
002830.SZ:2023,002830.SZ,2023-05-01,2024-05-01,verified_listing_interval,0,0,2024-04-30,,,verified_registry_endpoint,complete_export_no_new_ST_transition
